customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01811,Male,1,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.48,62.67,Yes
C01812,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,74.01,No
C01813,Male,1,No,No,1,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.8,73.41,Yes
C01814,Female,1,Yes,No,23,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.7,1296.21,No
C01815,Female,0,No,No,3,Yes,Yes,Fiber optic,,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.53,246.94,Yes
C01816,Female,1,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.84,240.58,Yes
C01817,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,52.73,3042.76,No
C01818,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.75,313.96,Yes
C01819,Female,1,No,No,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.23, ,Yes
C01820,Female,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,97.88,4276.12,No
C01821,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),100.0,2282.84,No
C01822,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.42,44.15,No
C01823,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.81,1091.42,No
C01824,Female,1,Yes,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.42,732.03,Yes
C01825,Male,1,No,No,0,Yes,,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.67, ,Yes
C01826,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,47.91,655.79,Yes
C01827,Male,1,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),96.38, ,Yes
C01828,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.4,307.55,No
C01829,Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,88.75,3192.92,No
C01830,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,17.81,No
C01831,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,80.65,242.25,Yes
C01832,Male,0,No,Yes,55,Yes,No,Fiber optic,,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.32,4339.3,Yes
C01833,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1351.11,No
C01834,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.33,55.71,No
C01835,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),94.81,431.97,No
C01836,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,90.8,397.33,Yes
C01837,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,81.13,3186.92,Yes
C01838,Female,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,62.13,1762.98,No
C01839,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.2,193.1,No
C01840,Male,0,No,No,64,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.76,3369.75,No
C01841,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.61,496.5,Yes
C01842,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0, ,Yes
C01843,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,64.73,4811.91,No
C01844,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),49.04,138.22,No
C01845,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,97.83,6006.61,No
C01846,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,64.87,1364.42,No
C01847,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.65,3187.77,No
C01848,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,5291.49,No
C01849,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.68,283.95,No
C01850,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,67.7,4238.31,No
C01851,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.23,2538.19,No
C01852,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.34,1195.69,No
C01853,Female,0,Yes,Yes,3,Yes,,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),82.51,217.28,No
C01854,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.75,160.82,No
C01855,Female,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,67.75,1168.22,Yes
C01856,Male,1,No,Yes,67,Yes,,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.08,5628.09,No
C01857,Male,1,Yes,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.8,46.81,Yes
C01858,Male,0,No,No,66,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,59.01,3792.97,No
C01859,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),84.32,3849.83,No
C01860,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),81.17,828.58,No
C01861,Female,0,No,No,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),60.51,1055.09,No
C01862,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.59,1129.39,Yes
C01863,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,79.33,4573.89,No
C01864,Female,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),78.28,3471.53,No
C01865,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.42,380.63,Yes
C01866,Female,0,Yes,No,3,Yes,,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.14,170.72,Yes
C01867,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),74.36,340.48,Yes
C01868,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.41,761.72,No
C01869,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.33,198.97,No
C01870,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),72.4,602.48,Yes
C01871,Male,1,No,No,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.43,425.68,Yes
C01872,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,63.44,3458.31,No
C01873,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.43,338.76,Yes
C01874,Female,0,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,959.4,No
C01875,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,79.92,1213.33,No
C01876,Male,1,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,74.42,940.03,No
C01877,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.0,213.71,Yes
C01878,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.31,60.51,Yes
C01879,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,87.96,5385.0,No
C01880,Female,0,Yes,No,43,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),44.14,1765.75,No
C01881,Female,1,No,No,6,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.7,408.93,Yes
C01882,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.49,288.75,Yes
C01883,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.71,154.85,Yes
C01884,Male,0,No,Yes,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),55.1,1300.83,No
C01885,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.68,2212.81,No
C01886,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,90.42,1792.2,No
C01887,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.63,165.24,Yes
C01888,Female,0,No,No,15,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),64.3,928.71,No
C01889,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),83.15,4739.38,No
C01890,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),82.88,4099.21,No
C01891,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.01,347.28,Yes
C01892,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.36,19.31,No
C01893,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.31,168.87,Yes
C01894,Male,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,81.51,3908.96,Yes
C01895,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.21,431.15,Yes
C01896,Female,0,Yes,Yes,55,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),49.76,2783.28,No
C01897,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.87,5126.81,No
C01898,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.78,483.15,Yes
C01899,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.58,458.77,Yes
C01900,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.01,4740.87,No
C01901,Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.23, ,Yes
C01902,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.67, ,Yes
C01903,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),58.76,753.59,No
C01904,Female,1,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),78.08,1447.4,No
C01905,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,79.75,1033.84,No
C01906,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,66.66,2135.53,Yes
C01907,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.36,3701.86,No
C01908,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,50.29,2797.14,No
C01909,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.88,853.22,No
C01910,Male,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),32.94,2408.16,No
C01911,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,73.41,4713.28,No
C01912,Female,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,64.27,Yes
C01913,Female,0,No,No,11,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,49.46,472.33,No
C01914,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),89.26,183.49,Yes
C01915,Male,0,Yes,Yes,10,Yes,,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,92.62,851.32,Yes
C01916,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.24,82.98,Yes
C01917,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.76,1178.02,No
C01918,Female,1,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.87,4155.32,Yes
C01919,Female,0,No,No,40,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),62.74,2587.59,No
C01920,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.41, ,No
C01921,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.96, ,Yes
C01922,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,50.19,472.13,No
C01923,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.06,41.38,No
C01924,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,62.18,1460.74,No
C01925,Male,0,No,No,51,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.78,4219.98,No
C01926,Male,0,No,Yes,32,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),61.54,1922.88,No
C01927,Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.89,130.77,No
C01928,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),61.25,422.43,Yes
C01929,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.1,153.72,Yes
C01930,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.94,828.25,No
C01931,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,95.94,342.11,No
C01932,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,77.88,2454.13,No
C01933,Female,1,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,75.29,3704.97,No
C01934,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.4,2994.61,No
C01935,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,71.12,4905.8,No
C01936,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.52,26.04,Yes
C01937,Female,0,No,Yes,10,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,59.41,534.49,No
C01938,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,75.22,659.22,No
C01939,Male,1,Yes,Yes,17,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.49,935.78,Yes
C01940,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.02, ,Yes
C01941,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.97,46.29,Yes
C01942,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.91,6038.07,Yes
C01943,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),92.51,6333.56,No
C01944,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,43.67,2105.97,No
C01945,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.72,222.42,Yes
C01946,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,91.52,5472.57,No
C01947,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,78.67,4005.05,No
C01948,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.11,1245.29,No
C01949,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),45.54,2796.05,No
C01950,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,140.68,No
C01951,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,96.89, ,Yes
C01952,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.48,47.08,No
C01953,Female,1,Yes,No,1,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.01,44.81,No
C01954,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.31,3438.34,No
C01955,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,81.3,1331.03,No
C01956,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.11,4315.14,Yes
C01957,Male,0,No,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.4, ,Yes
C01958,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7, ,Yes
C01959,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.42,289.84,Yes
C01960,Female,0,No,No,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),60.62,3694.93,No
C01961,Male,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.73,915.05,No
C01962,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,83.77,4091.84,No
C01963,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.73,19.7,Yes
C01964,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.9,546.99,No
C01965,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.14,419.41,Yes
C01966,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.64,402.63,No
